product_id,name,category,price,currency,stock_quantity,sku,color,rating,in_stock,path,image_url
PRD-0461,Willow Duffel,Outdoor,164.33,USD,374,SKU-OUT-073,Sand,4.0,true,/products/product-detail/sku-out-073,https://picsum.photos/seed/sku-out-073/640/480
PRD-0462,Cedarwood Foam Roller,Fitness,12.88,USD,60,SKU-FIT-085,Olive,4.4,true,/products/product-detail/sku-fit-085,https://picsum.photos/seed/sku-fit-085/640/480
PRD-0463,Zenith Wireless Earbuds,Electronics,191.80,USD,0,SKU-ELE-077,Navy,4.7,false,/products/product-detail/sku-ele-077,https://picsum.photos/seed/sku-ele-077/640/480
PRD-0464,Pulse Hiking Boots,Footwear,36.03,USD,193,SKU-FOO-090,Olive,3.7,true,/products/product-detail/sku-foo-090,https://picsum.photos/seed/sku-foo-090/640/480
PRD-0465,Voyager Hiking Boots,Footwear,21.66,USD,268,SKU-FOO-091,Charcoal,3.9,true,/products/product-detail/sku-foo-091,https://picsum.photos/seed/sku-foo-091/640/480
PRD-0466,Fable Keyboard,Electronics,119.17,USD,371,SKU-ELE-078,Sand,4.8,true,/products/product-detail/sku-ele-078,https://picsum.photos/seed/sku-ele-078/640/480
PRD-0467,Meridian Sandals,Footwear,31.87,USD,324,SKU-FOO-092,Natural,3.5,true,/products/product-detail/sku-foo-092,https://picsum.photos/seed/sku-foo-092/640/480
PRD-0468,Aurora Cutting Board,Home,149.15,USD,242,SKU-HOM-077,Olive,4.9,true,/products/product-detail/sku-hom-077,https://picsum.photos/seed/sku-hom-077/640/480
PRD-0469,Coral Keyboard,Electronics,94.84,USD,230,SKU-ELE-079,Gray,4.4,true,/products/product-detail/sku-ele-079,https://picsum.photos/seed/sku-ele-079/640/480
PRD-0470,Cedarwood Duffel,Outdoor,135.59,USD,330,SKU-OUT-074,Blue,4.8,true,/products/product-detail/sku-out-074,https://picsum.photos/seed/sku-out-074/640/480
PRD-0471,Cedarwood Hammock,Outdoor,184.10,USD,349,SKU-OUT-075,Green,4.4,true,/products/product-detail/sku-out-075,https://picsum.photos/seed/sku-out-075/640/480
PRD-0472,Coral Hiking Boots,Footwear,102.57,USD,344,SKU-FOO-093,Teal,4.8,true,/products/product-detail/sku-foo-093,https://picsum.photos/seed/sku-foo-093/640/480
PRD-0473,Vortex Wireless Earbuds,Electronics,135.93,USD,181,SKU-ELE-080,Maroon,4.4,true,/products/product-detail/sku-ele-080,https://picsum.photos/seed/sku-ele-080/640/480
PRD-0474,Drift Scarf,Accessories,110.27,USD,155,SKU-ACC-064,Red,3.6,true,/products/product-detail/sku-acc-064,https://picsum.photos/seed/sku-acc-064/640/480
PRD-0475,Boreal USB-C Cable,Electronics,126.09,USD,279,SKU-ELE-081,Teal,4.5,true,/products/product-detail/sku-ele-081,https://picsum.photos/seed/sku-ele-081/640/480
PRD-0476,Granite Storage Bin,Home,16.67,USD,241,SKU-HOM-078,Beige,3.7,true,/products/product-detail/sku-hom-078,https://picsum.photos/seed/sku-hom-078/640/480
PRD-0477,Nimbus Storage Bin,Home,106.41,USD,26,SKU-HOM-079,Teal,4.0,true,/products/product-detail/sku-hom-079,https://picsum.photos/seed/sku-hom-079/640/480
PRD-0478,Voyager Wireless Earbuds,Electronics,149.15,USD,2,SKU-ELE-082,Beige,4.9,true,/products/product-detail/sku-ele-082,https://picsum.photos/seed/sku-ele-082/640/480
PRD-0479,Solstice Desk Lamp,Home,151.53,USD,79,SKU-HOM-080,Gray,4.1,true,/products/product-detail/sku-hom-080,https://picsum.photos/seed/sku-hom-080/640/480
PRD-0480,Boreal Cleats,Footwear,156.26,USD,330,SKU-FOO-094,Blue,4.0,true,/products/product-detail/sku-foo-094,https://picsum.photos/seed/sku-foo-094/640/480
PRD-0481,Fable Hat,Accessories,155.52,USD,279,SKU-ACC-065,Gray,4.2,true,/products/product-detail/sku-acc-065,https://picsum.photos/seed/sku-acc-065/640/480
PRD-0482,Flexfit Mouse,Electronics,134.27,USD,60,SKU-ELE-083,Black,4.0,true,/products/product-detail/sku-ele-083,https://picsum.photos/seed/sku-ele-083/640/480
PRD-0483,Meridian Sleeping Bag,Outdoor,48.57,USD,233,SKU-OUT-076,Charcoal,4.8,true,/products/product-detail/sku-out-076,https://picsum.photos/seed/sku-out-076/640/480
PRD-0484,Alpine Fitness Tracker,Fitness,128.94,USD,278,SKU-FIT-086,Olive,3.9,true,/products/product-detail/sku-fit-086,https://picsum.photos/seed/sku-fit-086/640/480
PRD-0485,Marina Belt,Accessories,143.65,USD,151,SKU-ACC-066,Green,4.6,true,/products/product-detail/sku-acc-066,https://picsum.photos/seed/sku-acc-066/640/480
PRD-0486,Cascade Trekking Poles,Outdoor,157.11,USD,101,SKU-OUT-077,Charcoal,5.0,true,/products/product-detail/sku-out-077,https://picsum.photos/seed/sku-out-077/640/480
PRD-0487,Nimbus Sunglasses,Accessories,53.15,USD,365,SKU-ACC-067,Sand,3.8,true,/products/product-detail/sku-acc-067,https://picsum.photos/seed/sku-acc-067/640/480
PRD-0488,Aurora Duffel,Outdoor,163.41,USD,319,SKU-OUT-078,White,4.5,true,/products/product-detail/sku-out-078,https://picsum.photos/seed/sku-out-078/640/480
PRD-0489,Aurora Gym Bag,Fitness,75.60,USD,302,SKU-FIT-087,Black,4.3,true,/products/product-detail/sku-fit-087,https://picsum.photos/seed/sku-fit-087/640/480
PRD-0490,Drift Mouse,Electronics,106.91,USD,107,SKU-ELE-084,Red,3.9,true,/products/product-detail/sku-ele-084,https://picsum.photos/seed/sku-ele-084/640/480
PRD-0491,Onyx Scarf,Accessories,177.30,USD,130,SKU-ACC-068,Sand,5.0,true,/products/product-detail/sku-acc-068,https://picsum.photos/seed/sku-acc-068/640/480
PRD-0492,Alpine Water Bottle,Fitness,177.81,USD,2,SKU-FIT-088,Beige,4.1,true,/products/product-detail/sku-fit-088,https://picsum.photos/seed/sku-fit-088/640/480
PRD-0493,Halcyon Scarf,Accessories,78.98,USD,269,SKU-ACC-069,Charcoal,3.9,true,/products/product-detail/sku-acc-069,https://picsum.photos/seed/sku-acc-069/640/480
PRD-0494,Quartz Headlamp,Outdoor,169.07,USD,352,SKU-OUT-079,Silver,4.4,true,/products/product-detail/sku-out-079,https://picsum.photos/seed/sku-out-079/640/480
PRD-0495,Halcyon Keyboard,Electronics,57.49,USD,368,SKU-ELE-085,Olive,4.4,true,/products/product-detail/sku-ele-085,https://picsum.photos/seed/sku-ele-085/640/480
PRD-0496,Coral Throw Blanket,Home,148.09,USD,20,SKU-HOM-081,Silver,3.8,true,/products/product-detail/sku-hom-081,https://picsum.photos/seed/sku-hom-081/640/480
PRD-0497,Voyager Yoga Mat,Fitness,122.47,USD,151,SKU-FIT-089,Sand,4.1,true,/products/product-detail/sku-fit-089,https://picsum.photos/seed/sku-fit-089/640/480
PRD-0498,Drift Headlamp,Outdoor,88.38,USD,166,SKU-OUT-080,Teal,4.9,true,/products/product-detail/sku-out-080,https://picsum.photos/seed/sku-out-080/640/480
PRD-0499,Aurora Backpack,Outdoor,102.99,USD,125,SKU-OUT-081,White,5.0,true,/products/product-detail/sku-out-081,https://picsum.photos/seed/sku-out-081/640/480
PRD-0500,Aurora Jump Rope,Fitness,21.26,USD,293,SKU-FIT-090,Gray,4.1,true,/products/product-detail/sku-fit-090,https://picsum.photos/seed/sku-fit-090/640/480
